business_type,years_in_business,mobile_money_txn_frequency,mobile_money_txn_volume_naira,airtime_topup_consistency,savings_frequency,avg_savings_balance_naira,utility_payment_timeliness,rent_payment_timeliness,repayment_history_score,avg_payment_delay_days,income_consistency_score,social_capital_score,wallet_balance_volatility,default
Trading,2.9002521516833935,13.170574610706517,53684.877044539295,0.8603000208492791,5.884409568597898,8303.869582420828,0.583499506386831,0.5534315889704743,0.8612970305106589,6.336195512572939,0.6708123694862546,0.418781240662131,0.08739917825541751,0
Transportation,7.392760909181804,8.789524004741088,46234.781268994855,0.8255494550152666,2.803683803305053,13011.255290824069,0.8881096293339014,0.9078335923850727,0.38956568593111573,6.833237017641803,0.7073521338049203,0.3589310559233729,0.16009252777115318,0
Farming,8.776349256202257,27.626065784134312,27427.13778753428,0.7851446433464522,7.075585127128732,14298.446169810373,0.6675617304576555,0.7744314810130628,0.7778668968373434,8.101568998491423,0.8213447847103281,0.5806641037945028,0.06097399937871409,0
Farming,6.191249978817137,14.472537899656826,39059.75994025874,0.9186871733837825,0.5489277073539194,18243.923468768517,0.9219406449606361,0.44890677189234585,0.5647555842494792,9.390817653716285,0.6663019821825268,0.8143532071891044,0.10070730318229203,0
Farming,0.37925242114265095,13.514271077862153,42303.97678687696,0.8666395655922758,8.79450396508705,53098.47039201459,0.7683923991916712,0.8288308250934371,0.7361479837132192,4.305559901052687,0.7832614286068905,0.557833834667826,0.1986122132912442,0
Craft/Artisan,4.046041274544626,17.61102011797381,27779.216177196926,0.5277383797334111,6.590985114139733,10649.740379574974,0.7237120112127841,0.5993191739700856,0.705914298292275,5.066785974116421,0.5902529857309156,0.42634697805946487,0.09158007543824764,1
Farming,7.945911568657427,13.237020572280692,33571.751851809946,0.8398378425014806,7.392589524258259,10603.813682755153,0.9007481358326693,0.6486078978239022,0.6232681295869081,1.8610259422478321,0.5364789893960494,0.39880431529617777,0.2850568681954878,0
Transportation,2.690121767337566,14.778814734771721,37302.03473762905,0.721260272673355,0.0,11816.822451214444,0.9045122818885559,0.6321706827675048,0.7981714008672602,4.7111531906454625,0.8208380057321741,0.5937370269391316,0.2762126030821751,0
Freelance Services,1.4422591838412409,18.776883283385306,35178.2456071319,0.5371211090056746,2.622798887358231,6908.098567427877,0.5639457604724749,0.7912327395714029,0.5370737044066105,7.818603965710673,0.5338598537922332,0.5892043903990292,0.0668952713310282,1
Farming,7.570281455538845,14.623676523949856,17529.805705972536,0.7169827629281371,4.482701420942009,4001.7491440891904,0.7501552518462704,0.7885664247667092,0.8683798098616359,4.134632584968871,0.7449745887411929,0.2835351908474555,0.30442101904850466,0
Freelance Services,8.284571854239646,14.566260381823703,18532.09983072826,0.4088174604674861,8.021034712291772,14671.090043557071,0.6710535141758304,0.5038359760149171,0.531666222879076,4.070291146787838,0.9183144570334231,0.9450872902442294,0.41149292014366845,1
Craft/Artisan,3.754518434824001,9.91873861030953,22954.58404515119,0.7658088804580586,3.1715671893905513,19323.819632881583,0.610505046919085,0.7085513898528708,0.7827862275461236,2.05857186162979,0.708636030234941,0.447385885697055,0.6383943280743077,0
Trading,1.4536387221306344,8.769730075835751,18239.313876926062,0.8048522062472583,13.644011262902099,13382.681443444619,0.6913884031121338,0.741548297656125,0.678280128033749,3.643833667928633,0.5502433091279859,0.5521696750454275,0.7575766071986595,0
Farming,0.8974319491825536,18.485095180722244,11965.642354772377,0.5732550572694307,5.21006212194681,12785.992297008963,0.4883003838242604,0.7348207973457691,0.716225852731437,4.697579403823288,0.6070597904510278,0.3836953391360391,0.6226768660008145,1
Transportation,4.73672035769635,20.45280407828658,39017.81354999697,0.6918618901917383,2.952013485102047,7121.609341632324,0.39521318752340673,0.6723767760263111,0.669420806643342,8.84866029141778,0.5774651647271466,0.6413729968078947,0.3980577496876618,1
Freelance Services,2.372204005845896,6.5747468497284025,32549.733811785645,0.6199960832308797,5.439450387223338,15941.510498032843,0.6117647344067957,0.7022359152211881,0.767272941602515,2.799620887912275,0.3978281831702276,0.5078391488659271,0.3510749474617418,0
Farming,3.59185010133854,24.07953132304678,12878.935941899163,0.7204993944040176,3.147157619780238,15046.51123298561,0.7339778548739176,0.6442573736431316,0.84942005587003,3.2310509511682453,0.4803420301320824,0.6333692803123806,0.46361293832049366,1
Trading,3.3275131829702387,24.11238111859798,23564.480849728683,0.654309475034959,2.446975542321427,18628.05929348849,0.7958721703551757,0.9020555976342483,0.5484126780399315,8.423933803529355,0.5321765109734615,0.7725650505092647,0.22117981682209145,0
Transportation,1.9477406668634565,25.797513106228983,24309.993514114394,0.558983146204203,9.032938882093216,16757.030805774946,0.5660967043626565,0.5234380032861248,0.661706962746278,0.5043138415256841,0.70228209469093,0.7226851366663862,0.28959682580100576,1
Trading,0.8521526014320845,20.39911267792478,29734.683429190318,0.7772208970921536,7.539721834052138,17600.303601389372,0.6884753567570927,0.6670975290440586,0.38692870958991565,9.572080787751167,0.5851741612920978,0.8903760132596489,0.15976457731267157,1
Craft/Artisan,2.7430040328444494,23.09665680231197,14837.939409066375,0.4663059887347569,7.54843328461356,33629.09613452697,0.8067462148007843,0.6165018666344605,0.7820109530154777,3.7695886953852966,0.6817279269862002,0.27708094227812974,0.2040819806391424,0
Farming,4.155337184529966,35.48020675662657,12775.737843107561,0.719203172459006,9.830259268751217,19941.094366952097,0.7267271098923054,0.4336618209935225,0.6760534082444158,3.4366421722568514,0.43197021483181325,0.3481061453806613,0.22167769980616123,1
Craft/Artisan,4.289240827851297,15.587827192981653,35805.20213331591,0.6536386177990828,7.4600159669630575,18702.768113691043,0.6929959262381712,0.6913187605814752,0.8872888262186284,9.329329648248976,0.6212135361378763,0.7436638162896653,0.052174055306507636,0
Craft/Artisan,2.2582112656237223,9.634467992883547,11571.736475652511,0.9812044190512497,2.7977787897105815,3945.1490717318784,0.4660379054698444,0.5376023122441133,0.26610040263955687,5.928408840705973,0.8311436467998009,0.7681660252583757,0.5397122889121502,1
Transportation,8.177970022274048,5.727520934228307,23671.689537598566,0.7485151412037379,8.125930751880077,27929.75295057398,0.5349738190436891,0.36207198669480145,0.8622505528639964,4.98952608477069,0.5081669095744253,0.5920956261978553,0.2730484956830069,0
Transportation,1.5776604425397311,32.04539144185853,22486.210819004486,0.16687706969767693,2.6201438299828013,10845.455607403535,0.635652357278074,0.4926789379398004,0.583196741321586,3.6203636655567912,0.5934858005453708,0.8462263276436885,0.4877012390981868,1
Craft/Artisan,7.023198658978527,32.150298069589255,25139.450516777157,0.8145157298464839,4.565883953087296,14121.415337063727,0.47999723869206334,0.5439279984605149,0.9470546788850356,2.4001700512995194,0.7303236047400635,0.36819114563024974,0.1818244881683845,0
Craft/Artisan,4.0648898994029015,10.603202064526155,30914.935377056463,0.6478115817647442,5.862845655964163,5480.594877905393,0.437671463304086,0.6347679831863995,0.6168395716252099,9.555277909443728,0.5644581934509904,0.9106168507660034,0.22885285770338012,1
Craft/Artisan,2.7607955099913393,12.181433498571547,64809.91240121126,0.7785300144661923,5.558459379482689,57694.173469969974,0.8390360845868513,0.5856853901036992,0.9046764223034898,6.649678475533576,0.5634471899628497,0.3171048267765611,0.27918343556339836,0
Trading,5.154538493270786,15.408071699750623,11162.098877079723,0.5732429114775704,0.6264505478480125,2363.8549099035386,0.9522861461101079,0.7657214570041035,0.9121220112578518,1.6074964898213047,0.5701949204926551,0.5996608997108419,0.28358149159343443,0
Transportation,3.187768041621739,27.794054977167868,43569.81488852194,0.545386658062512,3.097186360990809,37861.071097525404,0.6878409941102386,0.8396684000343051,0.9062200768309511,10.556081167623997,0.8130600055888056,0.6879302226000353,0.17819627035816962,0
Trading,1.1481577818788673,7.701582412157519,6756.857213095291,0.7914575366385681,5.932474041560826,17990.738858360208,0.5981833269037237,0.49603109290646624,0.9236067414834114,0.7438856062551238,0.7572273904001469,0.38179398043419704,0.47718406517939,0
Craft/Artisan,1.483850241548103,2.267043800888999,57903.96444961854,0.9105617465798138,4.1679398686901905,3520.2748424619617,0.7180957427301594,0.8524515989082583,0.7301801913700142,2.6757065714611947,0.5751819915436737,0.6997204961887544,0.05254826588281633,0
Transportation,3.0417478113790177,35.34011581249729,8746.613384887742,0.5713746144147179,9.378773545128038,55574.412330315026,0.5947706896511111,0.6849307716601106,0.7685380436288434,2.025393665157994,0.33486185393965623,0.5329090526864447,0.4651207417137421,1
Farming,2.4986392303917864,20.498986295360602,102746.1899527486,0.9412851952309063,9.892457299338503,19141.917456350133,0.6338237353492732,0.4413241341374517,0.7661045963995529,0.8753912489541442,0.7339158288216321,0.7813131967883461,0.04514543419503972,0
Trading,6.91996174284705,21.635306447348484,21712.158752491145,0.9558474362644157,2.6388420515879174,2563.627358449428,0.7676040937848071,0.6570701585596728,0.7328521125538392,4.982906921080849,0.8307647840375872,0.4466693600898368,0.5527309009179497,1
Farming,2.4132895774280434,16.359151958400055,54705.01594729096,0.6822295305796905,6.179264241240031,9939.583018380852,0.760229604153218,0.7639296150555336,0.6946788489109117,3.366782484136417,0.5494455433186957,0.7540064966796844,0.03747778352432457,0
Transportation,2.3024752262497046,21.72627938974419,48839.06641529411,0.6586345280095586,10.748152453504659,19421.97294297574,0.41538230993213754,0.863792314057646,0.6076680999636875,3.616026509468627,0.47943502181744596,0.7673760316038547,0.20196340993273854,1
Trading,2.079292502539174,5.8863529332721125,21161.33553037154,0.8106758454484103,5.597346284350988,44323.331751444,0.368059667724705,0.8823292405692114,0.7163357260408791,6.672896075073154,0.28495174212032587,0.3766086822791281,0.3295233787470232,1
Trading,1.9442904701719064,11.272635465118162,22073.607211321614,0.4070503896427384,4.779061574040845,10031.91004945689,0.7784299959021987,0.7711929518976488,0.7014725268727974,1.6945812723818507,0.6655537625900143,0.7705198483017013,0.23033496306938026,0
Freelance Services,1.9942375516232758,18.841263076180844,16976.11389955514,0.7780716164388427,8.580662880840652,2094.693306907405,0.5320082641818191,0.8536191474819718,0.8824940584359982,6.181631879927358,0.4857349532704867,0.9026769002559333,0.031845066594603254,0
Craft/Artisan,1.3021183769634577,1.0,41483.60597998334,0.739077188124655,5.17739460534306,37097.8550932088,0.7205282296400005,0.6812013908746221,0.8868344241381804,17.28074265354762,0.6999160184476042,0.7255327302987895,0.0827407812877068,1
Trading,4.182803542955287,15.579859089486167,21313.42729836032,0.9696063313097321,9.812610549478624,18934.510929539498,0.656612887038702,0.9259367896643292,0.9017854144952491,2.976704045451558,0.912528242311487,0.8386100733296971,0.403152436431574,0
Trading,3.3812359355643915,15.086685037324742,17146.66648368953,0.8770387739569304,4.215760414792371,2799.545191411684,0.5481976207765805,0.5363879346574851,0.6851480950302009,19.2411937325383,0.5750411822694589,0.7487941072096918,0.2304508673140467,1
Freelance Services,3.282234571053404,15.57847814439711,36152.515367958695,0.7358428830236862,4.576236197574029,16981.627464992158,0.7411382800557272,0.7916819185537267,0.7058410353319116,7.602724923029431,0.5775874264212436,0.4839891943947457,0.4500242660859453,1
Transportation,0.9483446846193996,13.59134553743215,16424.886895770294,0.517567944808396,8.3704694012871,18287.92952927827,0.8455318128283716,0.10275609668814799,0.7425522531177892,8.399286267565998,0.7894679642795054,0.871951421313069,0.3321951234417259,1
Transportation,4.862933221931772,10.032864593004023,22450.31085306871,0.7244668061017865,6.301631170445937,10643.43533503017,0.9324881468174763,0.7000208753525052,0.8665391351816023,4.985110690752148,0.6217879490635456,0.12110710936849538,0.20074210971071166,0
Trading,5.189217001399374,3.423745197832641,28535.61472781982,0.5991743015679074,6.325218171358693,7486.839822054847,0.7736217923574874,0.601725288733014,0.8728531815457294,1.944050328261077,0.6239814083631464,0.6917092603137153,0.13411550009829468,0
Trading,9.462790117902056,19.157976377339295,18895.210966171366,0.718546569699259,0.2720055672375228,8718.374348238529,0.5927070983356799,0.7737753271299971,0.7783110661095762,4.124558456754786,0.9295110030619801,0.708896034123467,0.7560373962643813,1
Trading,5.005528602149604,15.599008105630054,20530.117339161385,0.4759655721736205,4.939760017330566,10638.686883841561,0.8795003973813913,0.7675268905053324,0.342319619876999,7.474367250699322,0.7165022436565887,0.6698567519406435,0.3278491384190579,1
Craft/Artisan,10.674476975767217,6.997747627450577,62582.48719163598,0.8215670302563884,8.59211236847015,17125.16488191766,0.8186818461699873,0.8150703265410618,0.9176256152026028,2.3897105147019557,0.695219393303683,0.7607084342545317,0.2545449324792661,0
Trading,2.2178014201840717,18.500267302670167,24044.718341679287,0.8003464575436214,3.648870053597935,23198.709932751564,0.7721845071523786,0.7401801623363066,0.7965180483200927,5.717203732493632,0.547837283314826,0.6652954154629773,0.829840890528058,1
Trading,9.784592224197622,15.640398439418352,22075.091537419037,0.9215379985451815,8.10200419691942,2970.596230143643,0.7026121363972379,0.701217924394088,0.8544185880997823,9.955366239184004,0.7103987727179369,0.7573645205438624,0.5593596217215099,0
Craft/Artisan,5.113216873421183,14.31180838670308,24432.785418447977,0.933558549597686,6.80396946594729,15981.39118115973,0.9082066009533213,0.6143830124470541,0.6994852152028774,2.7300254109928037,0.34722556157753137,0.6505980591914363,0.9024919471317059,0
Freelance Services,4.693822637165406,1.0,34542.65595088497,0.64331461405553,5.400854677456315,18799.067307294583,0.59072000710438,0.6127637641606598,0.7271410341909407,11.017100224019629,0.6524972664440621,0.7775066132318661,0.5266217536433936,0
Craft/Artisan,3.2232007062038455,23.462140098463145,15235.369957666057,0.5017164491015254,10.073263988807012,15038.952786330932,0.6125238991489617,0.8977541142797725,0.6529646187775484,2.587153021128545,0.9253190673769203,0.8028100847823973,0.47129770627801393,0
Farming,2.752726018016141,8.135591679126959,34029.0030294305,0.7033315889111177,4.980467922760272,10062.802629406757,0.790874353645748,0.7359440424830871,0.48217677544820203,14.220372684912832,0.8021661619909642,0.6776037778770514,0.3609556759784824,1
Farming,2.3480417420408743,18.506162038729933,30967.73405647713,0.7877001109149669,5.189558896370338,36093.47114109122,0.8169694561779096,0.7514357165996455,0.5573757805676087,7.657320537854254,0.9443672676859491,0.48463365688111976,0.41249262610257026,0
Farming,9.994547750687687,11.533852452538458,10059.166011332722,0.37062880376103435,5.366590846951734,34237.6713071739,0.75607574168937,0.7674404377198696,0.3429455679359084,5.442712286612405,0.8957364346750248,0.7594633390991129,0.07233574629853749,0
Farming,3.1504967452421826,14.890187859616118,72174.39209734039,0.5267233591323535,6.241574723995296,10338.718247720588,0.8532331579512065,0.40751218104712383,0.8309676319170688,11.34291130604773,0.45919944366896664,0.9086753561104344,0.10358851239803418,1
Farming,5.174137802124795,27.21833993399929,60080.9115395782,0.3688934827442092,8.300872706144329,12604.956742769544,0.6097259329209669,0.6136865291081702,0.735353624155998,8.505727392655803,0.724974168853751,0.8101539867422805,0.08123436303230212,0
Farming,5.935345441285947,22.25294560642699,17321.267954825846,0.6691462977105188,1.5823344170818832,22931.990299223075,0.5054416115638883,0.4261530863628761,0.6998342397841087,6.727827482948662,0.773922428065165,0.6890211590120728,0.3470839620238636,1
Transportation,5.8805140834140515,27.04031957031576,14511.04560488549,0.7947805389801392,8.604135804813875,32788.71224675804,0.8552928348618379,0.6560686826650163,0.4846649102059712,2.7219517372334074,0.7368211162020954,0.5999287099291857,0.34817845819396614,0
Freelance Services,4.195850740883455,20.643083956972585,30498.364047311574,0.8417367727327776,6.204294203111487,7548.721899463337,0.5798041858210983,0.7358317805462178,0.5967222755806673,5.632491553222314,0.4378546721728504,0.5250388514499313,0.4025877369933822,1
Freelance Services,9.670920548941579,21.169148674726245,12280.589331238447,0.8645524523211571,7.662103739404006,6423.128803073457,0.4795267518804833,0.5945164795555136,0.7860930895701129,6.762306058771767,0.6110327768077408,0.8267296311130371,0.4603538660903632,1
Trading,4.907938560806963,3.750887998190578,56974.303224074305,0.7726610554098747,13.175551249778573,16186.183831494458,0.9303744780080444,0.663466379035819,0.8982576579865288,9.190234976819006,0.784035707884039,0.5516978520341471,0.48646768614093006,0
Farming,2.303131956032173,15.459800049067567,20792.558668062306,0.7776570008981498,4.465018796537535,6084.467434489335,0.6279097218331549,0.8801405039317228,0.7075772165455022,3.604078434630156,0.7813738973833277,0.9198651988580644,0.3741298584418137,0
Trading,2.8474975678118195,16.200728545211135,65643.49643173102,0.8671312348207523,2.32598828623348,3423.7843542675573,0.7925380401663276,0.2502168633510366,0.7363539546001162,2.944146422151248,0.7333528277382226,0.5675113623071019,0.40084260890176854,1
Farming,0.9983095972933822,27.7893185628158,17095.629863444246,0.3385882034853343,6.581397085475339,7523.124644501684,0.5417144605466537,0.35252264744377093,0.906130295911586,3.27143755845666,0.5607186463040054,0.9387893583074561,0.2003708735551967,0
Trading,4.509065788243337,13.950165376744573,25293.14913675743,0.4176279646411029,7.056500509165431,17890.31049230686,0.9213391228605804,0.801213919327728,0.5745462794597785,8.560743629475722,0.4883671409282074,0.8441495232246071,0.08130156458620404,0
Trading,5.462356781877669,20.11887607244898,54012.292234694345,0.8285167711318812,8.614827988176778,39637.35308227498,0.8600681156893711,0.6329387660856832,0.7764389712107889,3.3013705585989124,0.6320851598104749,0.443520444509302,0.21013148553191163,0
Craft/Artisan,5.77418860135238,19.80605874467802,22521.333312310035,0.6509641827328158,4.384869768053324,8134.460798703981,0.4966360843721978,0.6200779040580137,0.6493651006746255,8.58925858741928,0.473487849285335,0.4747202988016473,0.7557161016812048,1
Farming,5.113280798292591,27.26140128224582,31246.11910294267,0.4502566238417623,3.509679386842287,12246.720780719139,0.8514017018228428,0.7685704092069945,0.8297495500489964,6.595133519838404,0.7352712164013988,0.8055091914563647,0.09720629843098325,0
Freelance Services,3.231174972174425,16.93004734155093,49067.99732325553,0.496741928076513,1.4010874406331482,14896.499597435406,0.5973730137676729,0.6820072229452057,0.6364424616290435,7.211525566968719,0.3764011229155377,0.7095484414431784,0.19076158128454077,1
Trading,3.6723930796371502,24.622295589545175,19814.591744202153,0.8572457528584139,1.8975194133662612,8484.365872760034,0.6429182242461444,0.8422833316863346,0.5924860767274138,14.980529001330709,0.6597594651171801,0.6985702202553454,0.5002197371099223,1
Trading,3.6798687448760536,4.361078926899804,13440.710808270474,0.8117811221389661,4.752113336105355,8030.3652977403935,0.7392852531099668,0.7548191809271518,0.7711338108417358,9.348471807616184,0.5531423138147425,0.7306351666795936,0.07823009240380976,1
Farming,6.935611764813364,5.087844536448467,12060.720024593988,0.8854689001455069,5.650245192242649,16890.210377364736,0.7442700970510974,0.8204230333290271,0.515796403815254,11.53271961241609,0.6518032209299034,0.43778498204867455,0.6004418944567663,0
Trading,0.6701736280135686,1.0,37082.039178378596,0.8463372637530058,12.195402499190523,5777.91328252266,0.6650147412819977,0.6094484292557119,0.7319528400786655,3.313635244790553,0.634435790329964,0.6461732463329726,0.02323589400694863,0
Trading,2.6166858600478493,24.287879801066666,33317.168472360936,0.6021787923347179,0.922250052845472,7807.268054465652,0.900137502062,0.4022281830427802,0.5483141715378864,1.9086273084879293,0.4518048333299197,0.7325995026016833,0.2324595190792302,1
Freelance Services,1.656543735617929,23.389335502309887,48238.59690180547,0.6177680979048579,7.006203981549104,11593.367938787942,0.41391973650625746,0.7295076060849927,0.9223280284707155,2.3963010465326366,0.7475991387177645,0.6603631279678478,0.4063640430230802,0
Trading,12.156482962780235,25.17462059119426,23139.014345200252,0.6246094827347202,3.8221924400912504,16742.78692988529,0.8043797702594759,0.5828532525857344,0.6868800491121236,1.9152383233196435,0.8410536929786133,0.39060009822039693,0.6677064472702979,0
Trading,7.822421964012393,12.581105314350456,12247.7130447513,0.8146984216937507,6.668600170886584,4625.442844355484,0.8794723268844349,0.7470383022732827,0.7850861462667867,2.691071783667684,0.3568720950479061,0.600022372464041,0.23081376116865954,0
Transportation,2.698993777607126,13.491618739722671,7375.996063494037,0.19435141060529382,4.340292380470276,12190.694598597865,0.9356577491363536,0.6416524724173578,0.48393700058605466,4.527063691871824,0.7597199814947394,0.38912039363463696,0.5159798053224692,1
Farming,1.187215793994517,17.031618858701513,130271.94041239316,0.8065224545840061,9.106153761137222,5412.1461144721,0.7449559126007087,0.6567318940751865,0.7336534183512106,4.051296569132531,0.3727516746129968,0.7304917874087178,0.33881638202134035,0
Transportation,1.48745601837071,29.549594423581247,35947.24263456964,0.8827455145938827,9.087571182916754,8275.539891237275,0.6507397414654197,0.9087974732578464,0.6601020298560931,7.7725542755394255,0.8338427732594422,0.531021406696498,0.46536805265370645,0
Farming,6.875470932105338,31.55062502097641,29005.346842271287,0.8736295598245775,5.660696891430726,23203.041839596524,0.8631602502381299,0.736240074897115,0.7114124788399383,2.8523865572365663,0.9162632613100135,0.47690948929744625,0.33331251662242367,0
Craft/Artisan,0.9712918395734296,24.350467918730903,31358.852047702134,0.6692190155967145,10.31733584156089,12686.682975487223,0.6698197438417232,0.7087703380438747,0.7717530271034706,3.6402050521750544,0.7203450871294452,0.5368123547982159,0.3609452915422773,0
Trading,3.7139666754811826,20.64815779842801,12243.660581518176,0.5025627756772116,8.280326011155783,42973.935254626296,0.7791783019398482,0.7895960093441106,0.7461631680148897,7.33115389830874,0.5981553630681766,0.6967081757882351,0.6638844636091433,0
Farming,6.167895004853941,28.683061581601006,17375.568771895312,0.9496151331352665,10.177676890615938,12701.326734980315,0.5454525350380758,0.8128643359771283,0.618304630616987,5.814904810874274,0.6383318986061011,0.7836503565331591,0.25474303272452825,0
Transportation,1.3681127174827732,15.953260342803533,70180.90681974342,0.9140947188062483,5.870588361036099,26307.490195871673,0.9521373845281988,0.6918732499563435,0.8901674171826192,4.038311153191311,0.767160510041761,0.6855164291045268,0.4043313698274187,0
Craft/Artisan,3.6862940033671823,14.87246775614164,38641.843901991226,0.6976907609693536,8.855396244554246,23303.114401222112,0.6170468203972287,0.9028019302991407,0.602527496657382,13.357161193486373,0.6330613798722626,0.5040047469921508,0.06140828498880516,0
Farming,2.732177640056151,16.967823035089513,17677.02916298628,0.7299253236935725,3.69521073904205,13236.663619794677,0.8227233996886586,0.9692532349760414,0.8685261994780505,10.262866295746097,0.2719344101895008,0.48848097254989364,0.42344901391981743,1
Transportation,2.474917294184394,10.170285044643379,13701.376340141474,0.814271025225739,3.3910228966743396,5319.013547914545,0.6459448347119061,0.6740273239599354,0.8400352492063925,17.744380016922605,0.503794127481973,0.7078024176421401,0.07926007707348733,1
Trading,2.1689536252612434,16.5999250850271,20259.280018541816,0.7688008588766156,12.539476920493726,12411.90841667994,0.648793615429898,0.9439450024845898,0.8925623645993231,15.392770560530971,0.7026874363737553,0.5903801606452435,0.09761526220170685,0
Trading,6.500020476120274,9.060735649728478,22618.2672467324,0.8540116816902107,2.742384334849298,9200.936229416691,0.8636053984242968,0.5619134139086075,0.7956272216475367,1.261848132593804,0.5564739588794139,0.4250446543562115,0.5069993009698011,1
Trading,8.883406827204311,26.200062551196627,83036.06576727827,0.5189477795110371,4.6916831019288185,8955.353039605538,0.3775784906242023,0.5338789578411498,0.8803539604683607,6.428601422198133,0.6522190293544862,0.5919663586699463,0.43759814329629093,1
Craft/Artisan,3.0512252219569107,22.349499128264142,24256.81634399869,0.6706600860551466,0.30597951325357453,14899.37721218027,0.8993729714006622,0.7380467649191529,0.9036792919163582,4.640821113442869,0.4315925596667486,0.9274905143340257,0.11894073142721273,1
Trading,4.707437126607956,29.436499180382604,13985.082694819079,0.6406998942804507,3.462410635645371,4843.051828342697,0.5197767612343325,0.8574943534296595,0.6697803811158743,8.248532193918432,0.522326471171737,0.6560709263415692,0.15151113316570272,1
Craft/Artisan,3.7456570512264915,4.965737576686484,26049.886756544212,0.48671912048695465,3.017293307582804,7246.75593242211,0.8682201522283213,0.8868001727825345,0.9428572015842344,16.973380687882212,0.7185694907813786,0.8443401754753789,0.11443649966222816,0
Trading,0.7606140044498109,33.21357557537658,31113.159932122337,0.8547793169975149,3.9891278819139875,6578.452576948047,0.5184007600218866,0.9022300921288237,0.668036897751483,8.197494069186478,0.504956678244774,0.6386820111362433,0.7722574227859011,1
Craft/Artisan,2.9649458394007904,5.420196689652478,13302.39512159348,0.6841681338855774,6.899651338180836,11181.800710314918,0.7472240363366387,0.5368514477135607,0.5833019575294965,5.310264561630797,0.35643692062522014,0.65295409433012,0.5715592170709265,1
Craft/Artisan,0.6210954301652759,8.413535399334354,33563.38581660661,0.704156820943408,7.623106146803796,7803.183553565025,0.8746824471332001,0.9116858075880423,0.5398333064259623,4.784674752714536,0.5285585987497131,0.7543486992416778,0.11597768505891606,0
Trading,2.5655921274026308,13.033427625095278,52307.956674503075,0.5196524575669356,2.979571424202593,8170.618280641148,0.7149889897355182,0.8406015914076116,0.9669851239624385,10.727359712232055,0.5397129953704324,0.20181016117443573,0.34381738336677875,0
Trading,3.615601178108449,28.461765535758918,29035.346331016175,0.727151425715152,3.631000358112761,14688.562224796751,0.865859420710505,0.5224547065948848,0.8962668864768456,9.147137572207782,0.7106760161314916,0.6053116349028685,0.22027326565924285,0
Trading,5.850940242372965,19.804587977828586,17354.622327841134,0.8019943508470911,9.250530688316317,9779.274608464522,0.6854013973114562,0.7595376517174587,0.656966368849605,4.494922329699657,0.7259177300517736,0.4474971675097404,0.12696532502382996,0
Craft/Artisan,4.427242722615667,16.049365995827426,20112.99211939015,0.9582857178613282,11.115879206329478,13404.750001055756,0.6673664027344378,0.5424091722175425,0.6191687601929885,1.5494354266725834,0.6131310029473769,0.6400411386712399,0.19884140178564397,0
Trading,6.608437182803462,11.658980522838716,10803.659656925935,0.8968911936795587,9.767750575741134,6118.127222690215,0.7409833547117652,0.5144918786392965,0.5380832564665562,5.829212388681662,0.8177693105215738,0.6343465989517689,0.29222327459657793,1
Transportation,1.9045847674350838,6.992518794714401,24993.988657672282,0.6104176470878575,1.0610066417575137,7480.870189933525,0.760687795877259,0.7663378522507742,0.5886408241324115,3.2587851119103743,0.9059914898215067,0.4404049171949744,0.07825947027298147,0
Farming,8.184239563635282,27.061018589544084,31918.11437188875,0.5515205669930597,9.568221427170048,55747.05778855442,0.40697931324047015,0.7069288842623245,0.7079167700060895,2.8372174619979793,0.5088968594362973,0.8608804621077017,0.16927600236868479,1
Craft/Artisan,8.889330738462789,24.389114088389118,16429.800660827885,0.7374929680224093,11.561066569543009,8199.403398353286,0.544791372519148,0.5279167550803837,0.7838762284834734,1.0626830586257772,0.31624145158626715,0.76882193295888,0.6596385929838552,1
Farming,0.5891126637673851,28.819603016738803,78185.15564988216,0.5961581354622768,0.9121521377740462,3057.9502383655636,0.854272228231687,0.5756007625375127,0.505085594938875,14.20307591079393,0.4166886915061993,0.7277160301402346,0.5721327496829819,1
Farming,0.9196553131364475,21.174545015848995,41595.76850717436,0.7163180839099973,9.248101670511309,16974.87772196514,0.9302472987674751,0.5551231334767944,0.5792167646449666,18.51852601116187,0.601845269848815,0.48012948027645813,0.3566724846707481,1
Freelance Services,3.5561451329108325,1.0,10036.386956399461,0.6697112842633288,6.675649845208637,8138.992633779513,0.8755115524197389,0.688143110288123,0.40993082616081655,4.185388910989131,0.5974548671516526,0.8144084978082211,0.285818572374296,1
Trading,2.424144200460518,8.043336538548383,10150.270078354875,0.6706483413913884,5.018586871206512,15846.324032210705,0.6146791016749021,0.6880922512272998,0.7301877763401488,4.822788381387718,0.8622927855943402,0.7035279887422551,0.20382150293632867,1
Craft/Artisan,2.714504985029301,21.71897044677367,15658.777611951591,0.6902561677417378,6.318548543247585,12548.112127581171,0.8163193935586623,0.8244122536475352,0.8691109449953743,6.033346717881843,0.8911609804907737,0.3449496184570823,0.4773154384082302,0
Trading,4.400095039272542,15.04226379811184,63911.33260598587,0.748115785253826,7.329781708811757,19631.945052401134,0.6673065739142504,0.8089137536348477,0.8660603903386188,4.049491417975847,0.8502535070814342,0.4914772527287071,0.09267460697109013,0
Farming,6.778006947970388,13.529264264574985,43914.81180058832,0.7298734082749746,9.472755157001528,12459.816123852539,0.8751581421406442,0.48994610268287797,0.7794192290216126,6.91583882826132,0.6624511046534286,0.1663593661293384,0.29252599097301274,0
